link,job title,location,team,BASIC QUALIFICATIONS,PREFERRED QUALIFICATIONS,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/426303,Applied Scientist,Cambridge- EnglandUnited Kingdom- Europe,Alexa Information,· PhD Degree in Computer Science- Machine Learning- Computational Linguistics- Natural Language Processing- Applied Mathematics or a related field,· Strong academic record of refereed publications in top tier conferences or journals,· Hands-on experience in one or more of: Information Extraction- Deep Learning- Scalable Machine Learning- Semantic Parsing,· Good coding skills. Experience in Python or Java is a plus,· Good communication skills and the ability of working in a team.,· Ability to convey rigorous mathematical concepts and considerations to non-experts,· Active member of the research community,· Relevant post-doc or industrial research experience is a plus,· Experience of working with large datasets.,,,,,
https://www.amazon.jobs/en/jobs/423345,,,,,,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/406745,Engineering Technician ,Cambridge- EnglandUnited Kingdom- Europe,Prime Air,· 2 year technical degree in a mechanical field or equivalent· 3+ years building complex electronic and/or electro-mechanical products· 5-7 years work history in the fields of assembly- electrical- wiring- mechanical and minimal composites· Working knowledge of test equipment- hand tools- power tools- and metal fabrication machinery· Demonstrated analytical- written- and oral communications skills· Self-motivated to learn new technologies· Working knowledge of computers- their interfaces- and add-on boards,· Experience operating power equipment and shop equipment· Experience creating and analyzing CAD files based on loose specifications· Experience in installation of sub-assemblies and assemblies while working to drawings or CAD files, experience in wire schematics and electronics- soldering and PCB AssembliesAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/381775,Software Development Engineer,Cambridge- EnglandUnited Kingdom- Europe,Evi Technologies,· Building on a strong Computer Science technical foundation you must have excellent skills in C++ and/or Java J2EE.· Experience of working within a team to deliver and run high quality systems at scale· A passion for delivering exceptional production-ready software· Proven ability to get things done with bias for action· A strong customer focus· Ability to prioritise own work and meet deadlines· Great team player- able to work effectively with others as well as individually· A strong sense of pride in and ownership of the systems you have built· Highly analytical with a data-driven approach to making decisions and attention to detail· Great written and verbal communication skills,· Excellent C++ skills, ideally with strong STL and Boost experience.· Excellent Java server-side skills, ideally with fluent knowledge of key third party frameworks and libraries such as Spring- JAXB- Hibernate or Guava.· Excellent Object Oriented Design skills with a proven ability to find simple solutions to complex problems.· Strong skills and experience in cloud-based software development:· - Working with distributed and/or clustered systems· - Building and running horizontally scaling architectures on environments such as AWS· - Using cloud-based queueing- messaging- monitoring and storage techniques such as MQ- SNS- SQS or EMR.· Proficient in Python· Demonstrable experience working with large scale distributed platform architectures.· Experience of performance monitoring and optimization.· Experience of working with complex systems.· Demonstrable experience using technical specifications- test driven development and code reviews to ensure code quality· Comfortable collaborating with teams with very different technical skills- and non-technical teams.· Technical degree or equivalent experience.· Previous experience with NLP (natural language processing) techniques is highly desirable.· Experience of distributed and highly optimized data stores is highly desirable.· Experience of working within a large codebase with significant legacy code would be a plus.· ,,,,,,,,,,
https://www.amazon.jobs/en/jobs/337822,Speech/Language Scientist,Cambridge- EnglandUnited Kingdom- Europe,Alexa Information,· Graduate degree (Masters or PhD) in Computer Science- Engineering- Mathematics- Computational Linguistics- or a related field· Knowledge of a relevant field of research- such as machine learning- statistical modelling- natural language understanding- machine translation- speech recognition· Computer programming skills· Experience using Unix/Linux· Excellent written and verbal communication skills,· Explicit (industry or academic) experience with natural language understanding- speech recognition or dialogue management· PhD or 5+ years of relevant work experience· Be an avid programmer- with extensive expertise in Python and/or Java· Expertise any of the following areas: algorithms and data structures- parsing- numerical optimization- data mining- parallel and distributed computing· Experience in professional software development,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/321686,Software Development Engineer,Cambridge- EnglandUnited Kingdom- Europe,Alexa Information,You have industry-leading technical abilities. You demonstrate a breadth and depth of knowledge in the following disciplines:· Strong object-oriented design and coding skills in Java· You solve problems at their root- stepping back to understand the broader context.· You develop pragmatic solutions. You build flexible systems without over-engineering and choose simple- straightforward solutions over more complex ones.· You understand a broad range of data models and know how- when and when not to use them.,· Excellent design skills with a proven ability to find simple solutions to complex problems.· Experience of working with complex information at large scale.· Comfortable collaborating with teams with very different technical skills- and non-technical teams.· Taking a proactive approach to repeatable tasks- looking for ways to replace them with self-service tools and/or automation.,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/539062,Maintenance Manager,Campbellsville- KY,Maintenance,Basic Qualifications: 5+ years’ experience in the distribution or manufacturing field with equivalent experience in the mechanical or electrical field A completed Bachelor’s degree in a technical discipline (Industrial- Electrical- Mechanical- Civil) from an accredited university or 2+ years Amazon experience Ability to travel to various sites as needed.　 Experience in the following areas:o Automated conveyors systems and controlso Electrical and electronic principleso Blueprint and electrical schematic readingo CMMS programso Preventive maintenance procedureso Industrial electricalo Industrial controlso Industrial electronicso Industrial PC literaryo N.E.C,Preferred Qualifications:• Ability to develop and maintain a partnership and communicate effectively- both in writing and verbally with Safety- Operations- Engineering- Sr. Management- peers- contractors and vendors• Ability to multitask and prioritize many different projectsAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/538871,Control Systems Technician,Campbellsville- KY,Maintenance,Basic Qualifications: Ability to identify- maintain and troubleshoot AB RS LOGIX 5000 PLC's and PLC components Ability to identify and maintain Robotics system components Ability to identify- maintain- and troubleshoot HMI components Ability to identify- maintain- and troubleshoot control network components Ability to identify- maintain- and troubleshoot Motor Controls including motor starters- Variable Frequency Drives- DC drives- and standard electrical components. Industrial electrical hands-on experience and troubleshooting- including 480V 3-phase- 110 VAC- and 24VDC systems Understand concepts of Warehouse Management System Software including Warehouse control systems Reasoning- analytical and problem solving skills Ability to interpret drawings both mechanical and electrical Ability to identify- maintain- and utilize SCADA systems and KPI's Ability to train others with lesser skills Ability to access all levels and areas of the facility Ability to interpret and understand policies and procedures and relate them to others, Associates degree in electronic technology or related field or equivalent experience Systems controls knowledge or programming experience Field service engineering experience Systems trainer or training experience Experience supporting a wide range of different conveyors and sortation systems Experience with advanced automation controls systems Experience with industrial robotics Experience with ASRS systems Project management experienceAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/502042,HR Business Partner,Campbellsville- KY,Human Resources - Fulfillment,Basic Qualifications:• Bachelor's Degree required• 3+ years human resource business partner experience• Experience supporting hourly employee client groups• Experience in a call center- distribution center- or manufacturing environment,Preferred Qualifications:• Master's Degree or MBA in HRM preferred• Resume that shows steady progression in HR for 2+ yearsAmazon offers competitive compensation packages including comprehensive health care- 401(k)- restricted stock units- growth potential- and a challenging and exciting work environment.Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/544918,Sr. Leadership Development Specialist ,Cape Town- South Africa,,· 7+ years of work experience in the areas of management and leadership development- organization development- group facilitation- training and training design.· Experience in influencing senior leaders/stakeholders.· Strong instructional design skills- including evaluation methodologies, experience with global design.· Program management skills- including managing details- and keeping multiple tasks/projects on track.· Strong verbal- written- and interpersonal communication abilities.· Strong analytical skills and experience using and presenting data to make decisions.· BA or BS degree in a relevant field such as business- education- instructional design- organizational development- or equivalent experience.,· Master’s Degree in a related discipline.· Executive coaching experience.· International assignment, experience working in a different country.· Cross functional experience in an area outside of training and development.· Familiarity with business- financial and process improvement tools- concepts and methodologies.· Experience working in a customer center environment.Amazon is an Equal Opportunity Employer,,,,,,,,,,
https://www.amazon.jobs/en/jobs/543951,Seller Support Team Manager,Cape Town- South Africa,team-uk-seller-services,Education: Bachelors Degree in management and or business preferred.· Language: English· Previous experience managing a large-scale operation with a minimum of 2 years managing frontline supervisors or 4 years managing individual contributors in a customer service environment- experience within a contact center preferred.· Strong interpersonal and communication skills with the ability to communicate effectively to a wide range of constituencies in a diverse environment.· Ability to maintain composure in critical situations and communicate clearly with both internal and external stakeholders.· Demonstrates high degree of ability to analyze data- using the data to drive decision making and Implement effective resolutions.· Previous experience implementing change management successfully transitioning programs into large scale operations.· Proven ability to make and implement decisions· Proven ability to build relationships quickly· Decision Making/ Complex Problem Solving- proactively gather the right data from appropriate sources- probe/consider all of the facts- considers other perspectives, conduct root cause analysis, refer to long term plans and goals, prioritize key factors, act decisively- promptly and confidently· Fosters a positive team environment and collaboration within the site.· Easily approachable- cooperative- and a team player- easily gains the trust and support of associates- supervisors and peers.· Demonstrates effective- clear and professional written and oral communication.· Strong prioritization- time management skills and ability to delegate effectively.· Ability to embrace constant change with flexibility and good grace.· Demonstrate appropriate sense of urgency and adaptability in response to changing business needs.,The ideal candidate will have a strong background in customer service team management and supervision- ideally in a similar environment.,,,,,,,,
https://www.amazon.jobs/en/jobs/539325,Site Lead- Seller Support – Cape Town,Cape Town- South Africa,,Education- Experience and Skills· Education – degree qualification in a business or management field desirable· A minimum of 8 years of people management and operations leadership experience- to include four years in a senior management role in a fast paced- customer obsessed technical/Customer Service environment· Demonstrated sincere passion and obsession for customers while maintaining a lean- highly productive operation· Previous experience of creating and contributing to strategic planning processes· Proven ability to own and manage cost centre / P&L budget· Proven track record of leading large teams to high levels of performance· Proven record of developing future leaders and creating tailored succession plans· Demonstrated ability to build a culture of empowerment- accountability and continuous improvement· Experience as a project owner / sponsor for strategic step change initiatives and enabling innovative thinking in project teams· Advanced knowledge of Excel- strong presentation skills- and the ability to motivate and inspire large groups of people are a must· Excellent verbal and written communication skills across all organizational levels· Proven ability to make and implement decisions· Proven ability to build relationships quickly· Decision Making/ Complex Problem Solving- proactively gather the right data from appropriate sources- probe/consider all of the facts- considers other perspectives, conduct root cause analysis, refer to long term plans and goals, prioritize key factors, act decisively- promptly and confidently,Ideal Candidate ProfileStrong business acumen with exceptional organizational- people and process management. The ideal candidate actively seeks to understand Amazon core business values and initiatives- and translate those into forward looking strategic initiatives. They will be comfortable in a fast-paced- multi-tasked- high-energy environment and will display creative and analytical problem solving skills with an unrelenting passion for excellent service to our Sellers. This person will possess a proven track record of leading large teams to high levels of performance and developing future leaders. The ability to prioritize multiple deliverables to meet customer and business need is critical for this role. The ideal candidate will have a balance of people and program management experience with a passion for the customer and demonstrated ability to sound business judgment to make the right decisions quickly and achieve results.,,,,,,,,
https://www.amazon.jobs/en/jobs/537023,Cloud Support Engineer - Developer and Mobile Services,Cape Town- South Africa,Support,· Some Linux or Windows system administrator skills· Experience with web-based applications and HTTP· Knowledge of client/server and distributed systems architectures· Experience scripting or developing in at least one of the following languages- Python- Ruby- PHP- Java-.NET (C#)- JavaScript- iOS (Objective-C / Swift)· Excellent oral and written communication skills· Customer service experience / strong customer focus· Strong multi-tasking skills· Strong analysis and troubleshooting skills and experience· Self-starter who is excited about learning new technologies on a daily basis· Open to working 1 weekend day as part of an offset 5 day week (Sun-Thur or Tues-Sat),· Experience developing against and working with REST API based services· Prior working experience with AWS· Experience with Cloud architecture patterns and distributed computing concepts· Exposure to Mobile application development (iOS / Android)· Messaging and Queueing experience· Detailed knowledge of networking protocols: DNS- HTTP- SSL- SMTP- TCP· Exposure to security concepts / best practices· Experience with iperf- MTR- traceroute- dig· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/537022,Cloud Support Engineer (Windows),Cape Town- South Africa,Support,· 5+ years of experience in a relevant technical position· Demonstrated proficiency in Systems Administration of Microsoft Windows Server and associated technologies (Exchange- Active Directory- IIS etc.)· Excellent oral and written communication skills· Strong customer focus· Strong multi-tasking skills,· Bachelor’s degree in Information Science / Information Technology- Computer Science / Engineering or a related field· Some programming / scripting experience (PowerShell- Java- Perl- Ruby- Python)· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/537019,Cloud Support Engineer - Storage and Content Delivery,Cape Town- South Africa,Support,· Some Linux or Windows system administrator skills· Experience with web-based applications and HTTP· Knowledge of client/server and distributed systems architectures· Experience scripting or developing in at least one of the following languages- Python- Ruby- PHP- Java-.NET (C#)- JavaScript- iOS (Objective-C / Swift)· Excellent oral and written communication skills· Customer service experience / strong customer focus· Strong multi-tasking skills· Strong analysis and troubleshooting skills and experience· Self-starter who is excited about learning new technologies on a daily basis· Open to working 1 weekend day as part of an offset 5 day week (Sun-Thur or Tues-Sat),· Experience developing against and working with REST API based services· Prior working experience with AWS· Experience with Cloud architecture patterns and distributed computing concepts· Exposure to Mobile application development (iOS / Android)· Messaging and Queueing experience· Detailed knowledge of networking protocols: DNS- HTTP- SSL- SMTP- TCP· Exposure to security concepts / best practices· Experience with iperf- MTR- traceroute- dig· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/537018,Cloud Support Engineer - Security ,Cape Town- South Africa,Support,· Strong Linux system administrator skills· Strong skills in one or more of following:· Oracle· MS-SQL· Mysql· PostgreSQL· DB performance tuning and troubleshooting· Experienced setting up monitoring / alarming for production DB environments· Some experience with NoSQL technologies like DynamoDB - Redis- MongoDB- Cassandra or Riak· ETL experience in managing data workflow jobs· Experienced with linux system monitoring and analysis· Good understanding of distributed computing environments· Technology-related Bachelor’s degree or equivalent work experience· Excellent oral and written communication skills· Customer service experience / strong customer focus· Strong multi-tasking skill· Strong analysis and troubleshooting skills and experience· Self-starter who is excited about learning new technology· Open to working at least 1 weekend day,· Some experience with query analyzers and query tuning / slow query optimization etc.· Networking (DNS- TCP/IP)· Exposure to Virtualization (VMware- Xen- Hypervisor)· Prior working experience with AWS - any or all of EC2- S3- EBS- ELB- RDS- Dynamo DB- EMR· Exposure to security concepts / best practices· Expertise with IPsec- VPN- Load Balancing- Iperf- MTR- Routing Protocols- SSH- Network· Monitoring / Troubleshooting tools· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/537017,Cloud Support Engineer - Networking ,Cape Town- South Africa,Support,· 5+ years of experience in a relevant technical position· Strong knowledge of networking and routing protocols (BGP- OSPF- DNS- TCP/IP- IPSEC)· Demonstrated proficiency in networking principles (routing- switching- load balancing etc.)· Excellent oral and written communication skills· Strong customer focus· Strong multi-tasking skills,· Bachelor’s degree in Information Science / Information Technology- Computer Science / Engineering or a related field· Some programming / scripting experience (Bash- PowerShell- Java- Perl- Ruby- Python)· Experience configuring software-based IPSEC and SSL based VPN solutions· Experience configuring and supporting devices such as Cisco- Juniper- Fortinet- SonicWALL- Checkpoint- Palo Alto etc.,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/537015,Cloud Support Engineer (Linux),Cape Town- South Africa,Support,· 5+ years of experience in a relevant technical position· Demonstrated proficiency in Systems Administration of Linux (Ubuntu- CentOS- RedHat)· Excellent oral and written communication skills· Strong customer focus· Strong multi-tasking skills,· Bachelor’s degree in Information Science / Information Technology- Computer Science / Engineering or a related field· Some programming / scripting experience (Bash- Java- Perl- Ruby- Python)· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/536993,Cloud Support Engineer (Devices),Cape Town- South Africa,Support,· 5+ years of experience in a relevant technical position · Demonstrated proficiency in network administration (IPSec- DNS- BGP- Load Balancing)· Experience configuring software-based IPSEC- and SSL-based VPN solutions- such as openswan- openvpn- vyatta- racoon- quagga- Windows2008R2- and PfSense· Experience configuring and supporting IPSEC-based VPNs and IPSEC-capable devices such as Cisco ASA- Cisco ISR- Juniper JUNOS- Juniper ScreenOS- Yamaha- Fortinet- Sonicwall- Checkpoint- and Palo Alto,· Bachelor’s degree in Information Technology- Computer Science- Engineering- Mathematics- Physics- or a related field· Understanding of hardware or software Load Balancers in a large data center environment· Excellent network analysis fundamentals and robust troubleshooting skills· Systems administration experience (Linux and/or Windows Servers)· Strong customer focus and ownership· Excellent oral and written communication skills,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/536989,Cloud Support Engineer (Dep),Cape Town- South Africa,Support,· Bachelor’s degree in Information Technology- Computer Sciences- Engineering- Maths/Physics or equivalent qualifications.· 3+ years of experience in a technical position.· Systems administration (Linux and/or Windows Servers)· Familiarity with one or more version control systems (SVN- Perforce- TFVC- Git- MS Team Foundation)· Experience building or managing applications from the Application layer down· Understand the complete deployment lifecycle from design- build- test- deploy· Coding ability (Java/Tomcat- .NET- Ruby- Python- Node.js- PHP)· Networking (DNS- TCP/IP- HTTP- SSL)· Support / Troubleshooting experience· Excellent oral and written communication skills· Customer service experience / strong customer focus· Strong multitasking skills· Self-starter who is excited about technology· Open to working non-standard hours (no night shifts) including a Sun-Mon or Fri-Sat weekend,· Scripting experience (Ruby- Python- Bash- Powershell)· Chef- Puppet- Jenkins or any build automation deployment experience· DevOps background· Database experience (PostGres- MySQL- Oracle- SQL Server)· Session management (Memcached- Redis)· Exposure to Virtualization (VMware- Xen- Hypervisor)· Expertise with IPsec- VPN- Load Balancing- Iperf- MTR- Routing Protocols- SSH- Network Monitoring / Troubleshooting tools· Exposure to Cloud computing· Exposure to security concepts / best practices.Amazon Web Services is hiring. For more information: http://aws.amazon.com/careers/aws-support-ea,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/536988,Cloud Support Engineer - Databases ,Cape Town- South Africa,Support,· Strong Linux system administrator skills· Strong skills in one or more of following:· Oracle· MS-SQL· Mysql· PostgreSQL· DB performance tuning and troubleshooting· Experienced setting up monitoring / alarming for production DB environments· Some experience with NoSQL technologies like DynamoDB - Redis- MongoDB- Cassandra or Riak· ETL experience in managing data workflow jobs· Experienced with linux system monitoring and analysis· Good understanding of distributed computing environments· Technology-related Bachelor’s degree or equivalent work experience· Excellent oral and written communication skills· Customer service experience / strong customer focus· Strong multi-tasking skill· Strong analysis and troubleshooting skills and experience· Self-starter who is excited about learning new technology· Open to working at least 1 weekend day,· Some experience with query analyzers and query tuning / slow query optimization etc.· Networking (DNS- TCP/IP)· Exposure to Virtualization (VMware- Xen- Hypervisor)· Prior working experience with AWS - any or all of EC2- S3- EBS- ELB- RDS- Dynamo DB- EMR· Exposure to security concepts / best practices· Expertise with IPsec- VPN- Load Balancing- Iperf- MTR- Routing Protocols- SSH- Network· Monitoring / Troubleshooting tools· Experience managing full application stacks from the OS up through custom applicationsThe working hours for this role are: 6am-3pm OR 7am-4pm (including lunch)You will work 5 days per week but may be faced with a non-standard weekend. The working days are Mon-Fri OR Tues-Sat OR Sun-ThursThese shifts are dependent on team capacity- but flexibility is always open for discussion.,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/536987,Cloud Support Engineer - Big Data  ,Cape Town- South Africa,Support,· 5+ years of experience in a relevant technical position· Demonstrated proficiency in Big Data and Database technologies (Hadoop- Map-Reduce- Hive- HBASE- Spark- NoSQL- Cassandra etc.)· Some programming / scripting experience (Bash- PowerShell- Java- Perl- Ruby- Python)· Excellent oral and written communication skills· Strong customer focus· Strong multi-tasking skills,· Bachelor’s degree in Information Science / Information Technology- Computer Science / Engineering or a related field· Experience managing full application stacks from the OS up through custom applications,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/536858,Start-up Business Development Manager- Emerging Markets (Africa),Cape Town- South Africa,Sales- Marketing- and Account Management,· Passion for technology and the startup ecosystem· +5 years’ experience working within a technical organization or startup(s)· +3 years inside sales- direct sales or pre-sales experience· Excellent sales- presentation and communication skills· Ability to learn quickly- be creative and take initiative· Self-reliant- adaptable- decisive- and professional· Able to function in a team environment· Results-oriented· Understanding of the lifecycle and needs of startups· Excellent communication/interpersonal skills and able to professionally interact with customers· Previous experience working with startup organizations,· Bachelor of Science degree· Prior experience working in a similar role and working environment· Previous cloud sales/knowledge- understanding of the lifecycle and needs of startups· Proven entrepreneurship experience (founder),,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/533035,Senior Recruiter [Fixed Term],Cape Town- South Africa,,Basic Qualifications and Experience· Completed Bachelor’s Degree in Human Resources or related field· 5+ years of full cycle recruiting experience- preferably in a fast paced multinational with a high hiring bar.· Expected to be proficient with local recruiting best practices- sourcing strategies- and business process analysis/mapping.· Ability to Influence at a team- department and cross company level including strong presentation skills- use of data and analytics.· Strong Word and Excel skills· Ability to deep dive/analyze customer related data and draw conclusions leading to improvement initiative recommendations· Ability to communicate both written and orally to all levels of management and across various cultural backgrounds· Excellent organizational and time management skills· Fluent English language skills (spoken- reading and written)· Flexible in approach to work and self-driven· Analytical- with a proven ability to analyze various data sources and identify root cause/drivers of performance· Results orientated· Ability to diagnose problems and identify and drive appropriate solutions,· Registered Psychometrist with HPCSA,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/532964,Manager Public Policy- South Africa & African Union,Cape Town- South Africa,team-public-policy,- Strong knowledge of and background in advocacy and public policy development pertaining to information technology-related (IT) issues such as an “innovation agenda” and cloud computing related policies such as IT procurement- national/local government IT and data management reform- IT government policies on infrastructure/applications- information security- privacy protection- liability limitation- Internet access- IT services- corporate compliance- requirements for critical services (such as finance and healthcare)- export control and association leadership experience. Knowledge of US/EU regulation frameworks and African Union level policies related to telecommunications- IT and cloud computing issues is preferred.- Highly effective oral- written and interpersonal communication skills, demonstrated ability to effectively and comfortably interact at highest corporate- political and educational institution levels.- A minimum of 5 years of experience representing companies before national and local policymakers- with proven significant achievements. That experienced has been gained in industry- trade association or consultancy- preferably but not necessarily in the Internet/tech environment.- Maintain highest personal levels of ethical conduct- confidentiality and integrity- with a strong professional reputation in the industry.- Self-starter with proven track record of successfully working with a wide array of functional groups across an organization and cultures as well as working independently.- Ability to identify and understand key technical aspects pertaining to corporate operations in legislative and regulatory proposals- understand business implications- and synthesize policy documents for internal and external customers.- Ability to influence- negotiate with- and persuade others is required. Must be flexible and demonstrate strong judgment/decision-making skills- and political acumen.- A Bachelor’s degree is required- preferably in a relevant discipline (Law- Political Science- Public Policy- etc.). An advanced degree is preferred.- Demonstrated ability to build and foster effective relationships and networks with others.- Fluent English is necessary- as well as fluency in Swahili. Further proficiency in other languages of the African Union (French- Portuguese or Spanish) would be an asset.,Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover- invent- simplify and build. We welcome applications from all members of society irrespective of age- sex- disability- sexual orientation- race- religion or belief.By submitting your resume and application information- you authorize Amazon to transmit and store your information in the Amazon group of companies' world-wide recruitment database- and to circulate that information as necessary for the purpose of evaluating your qualifications for this or other job vacancies.,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/531634,Customer Service Manager- AWS Customer Service,Cape Town- South Africa,Support,· 4+ years relevant experience managing 20 to 25 customer service associates· Direct experience in Contact Center Operations (Customer Service- Sales- or Collections)· Strong oral (speaking- listening- interpretation) and written communication skills.· Ability to be flexible in shift assignments and work areas.· Able to work in an ambiguous- internet-speed environment.· Absolute passion for ensuring a great customer experience with every contact.· Strong technical analysis skills, you are someone who wants to dive into the numbers and seek to understand,· BA/BS degree or higher· Knowledge of Six Sigma/Lean Processes· Project Management certification· Strong experience in bringing out the best performance of your reports· Strong experience in creating career development plans for reports- and guiding their progression to success· Experience in being a mentor· Exceptional skills in data manipulation and analysis· Demonstrated history delivering results in cross functional environments - ability to drive organizational change using sound reasoning backed up by relevant data in a well prepared business briefing,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/525296,Technical Customer Service Associate (Core),Cape Town- South Africa,Support,· Familiarity with Web Technologies and the Internet· Excellent oral and written communication skills· Experience working directly with customers to resolve issues· Proficiency in MS Office· Ability to work weekends and/or evenings· Ability to work as part of a team,· Experience in Technical Support· Basic knowledge of Networks and Operating Systems· Excitement to learn new technologies· Proven success in a fast paced support environment· Known as the go-to person in your family for technology related questions,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/525146,Web Development Engineer,Cape Town- South Africa,Software Development Engineers and Managers,· At least a four year degree or diploma in Computer Science or Engineering or equivalent experience· Knowledge and appreciation of web standards· Between 0 and 2 years of practical experience building production web applicationsaws-sdesdm-ea,· Nuts and bolts understanding of the web including HTTP- HTML- CSS- Javascript· Knowledge of one or more Javascript frameworks e.g. JQuery- YUI- Ext-JS· Working knowledge of relational databases and back-end programming (C++- Java- Python· Strong customer focus· Demonstrated ability to achieve stretch goals· Expertise in delivering high-quality- innovative applications· Strong analytical skills with excellent problem solving abilities.· Strong desire to build- sense of ownership- urgency- and drive.· Excellent written communication and verbal agility are strong assets.,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/524302,Talent Management Coordinator,Cape Town- South Africa,,· Bachelor’s degree or equivalent work experience· 2+ years experience as a coordinator in a fast-paced environment,· Proactive- organized- and detail-oriented, able to ensure rigor and accuracy while meeting deadlines· Good written- verbal- and interpersonal communication skills· Computer literacy (Excel- Work- PowerPoint- Outlook)· Demonstrated ability to communicate complex information- verbally and in writing- concisely and in a manner which drives people to take action· Experience as a coordinator in a corporate HR/Recruiting environment· Demonstrated ability to influence others and execute in a customer-centric manner· Exceptional attention to small details· Empathy for challenging situations· Interest in talent management,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/524300,Career Ambassador,Cape Town- South Africa,,· Bachelor degree in Psychology- Business or related field· 7+ years of experience in HR- employee relations- social services or similar fields,· Experience in vocational psychology- mediation- coaching or career outplacement services· Experience working in highly confidential environment· Excellent verbal and written communication skills· Coaching certification· Technical proficiency with Microsoft Office Suite including Excel· Strong consulting skills and demonstrated ability to work in a team environment- as a team leader and member· Experience working with corporate workforce· Expertise focused in counseling (psychology- social work- mediation- counselor- management)· Experience with small meeting facilitation· Master degree in Vocational Psychology- Social Work or similar· Knowledge of employment law· Written and verbal fluency in any of the following languages: French- German- Spanish- Italian- Czech- Polish- Slovak,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/521598,Technical Writer,Cape Town- South Africa,User Experience and Web Development,· A minimum of 5 years in a technical writing role· Proven experience designing and delivering customer-oriented documentation· Strong written and verbal communication skills· Experience working directly with development teams· Experience with an XML-based authoring system,· Experience with cloud services and related technologies a plus· Experience with Linux or Windows system administration a plus· Experience working in an agile environment a plus· Strong attention to detail· Strong interpersonal skills· Ability to thrive in a fast-paced- ever-changing environment· Experience using and following the Microsoft Manual of Style for Technical Publications (MSTP),,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/518605,Contract Recruitment Coordinator,Cape Town- South Africa,Support,· Excellent knowledge of Microsoft office· Strong team player· Highly organized· Excellent customer service skills.,· A university degree in Human Resource Management or related field.· Prior experience working in a recruiting function- or HR Administration role· Knowledge of South African labour law.,,,,,,,,,,,,
https://www.amazon.jobs/en/jobs/518387,Software Development Engineer - Front-end -  EC2 Visual Platform Team ,Cape Town- South Africa,Software Development Engineers and Managers,· At least a three year degree in Computer Science or Engineering or equivalent· Nuts and bolts understanding of the web including HTTP- HTML- CSS- JavaScript· Knowledge and appreciation of web standards· Knowledge of one or more JavaScript frameworks e.g. JQuery- Angular- React· Strong customer focus· 8+ years of industry experience in a software development environment· Computer Science fundamentals in object-oriented design· Computer Science fundamentals in data structures· Computer Science fundamentals in algorithm design- problem solving- and complexity analysis· Demonstrated ability to achieve stretch goals· Expertise in delivering high-quality- innovative applications· Strong analytical skills with excellent problem solving abilities.· Strong desire to build- sense of ownership- urgency- and drive.· Excellent written communication and verbal agility are strong assets.aws-sdesdm-ea,6+ years of industry experience in a Linux environment.,,,,,,,,,,,,
